annual_return,annual_volatility,sharpe,weight_SPY,weight_EFA,weight_TLT,weight_LQD,weight_GLD,weight_USO,weight_UUP,weight_BTC-USD
0.10103111948556547,0.11045381838065375,0.5978165395604917,0.30491724849217505,0.03812392532200745,0.1679529466936504,0.037118788930477244,0.3121346766907472,0.014996054580911279,0.05291077384974937,0.07184558544028188
0.1103773138941514,0.11360157892734478,0.6635234704119723,0.1397712077706255,0.08761947021899182,0.1568529637104759,0.01563971767385581,0.16300801481061145,0.2512106957187574,0.14654307526835522,0.03935485482832703
0.11234116042351629,0.20408290089788841,0.37896933100835056,0.03438974024181063,0.0478932408633909,0.019302980606184073,0.16520170294203418,0.1204456490896486,0.12061352680525468,0.14621039395929178,0.34594276549238523
0.09702650912014872,0.0929125559131834,0.6675794085150956,0.013123957014111317,0.09786179126550808,0.04755220569590794,0.2386198971554105,0.4080051284018065,0.06510582770438773,0.1204945643959403,0.009236628366927714
0.10252303992905415,0.164342129906486,0.4108687161805443,0.08670806520861812,0.05053420496968868,0.13250766745393427,0.09150900145631836,0.22047064497982222,0.075611205492068,0.08702926235274436,0.255629948086806
0.10058854370873624,0.11175181930273588,0.5869125363503636,0.07798561277366173,0.13327534651003373,0.03413290914173375,0.19159481585848145,0.13927663983444175,0.1446789970381082,0.15212028653376614,0.12693539230977338
0.09293015392692239,0.12297452792000696,0.4710744160335794,0.007678900005978447,0.03475349941793696,0.19831458436887903,0.16584278878396988,0.1627563847155369,0.2777106447335554,0.07937129119435897,0.07357190677978435
0.10725642071354444,0.1460427911661041,0.49476198131109694,0.09132588807181873,0.008857424793289643,0.09693599527112491,0.17489045437296113,0.04346222426759868,0.2943876615929233,0.13248840385040164,0.15765194777988187
0.09922228727807315,0.17604134750336606,0.36481365422884626,0.13194969241883667,0.23950572676228984,0.08697006159296243,0.10972806055376332,0.03855360453387534,0.1015401494567603,0.038181546103295605,0.25357115857821655
0.1105598031443895,0.14964576440861246,0.5049244356697666,0.09851021191270674,0.09699879528935414,0.1850797979018003,0.02877250049288794,0.030000514064666486,0.3564839331427647,0.106181834930108,0.0979724122657117
0.04513531350401417,0.10164604234751373,0.09971183599419377,0.002323199759176539,0.0696413922955475,0.323890379458754,0.23449322208711704,0.07161135452238937,0.14798241400882323,0.06536746951618354,0.08469056835200894
0.109916152904741,0.14576553861635094,0.5139496867083057,0.05893608471608861,0.03343403226086432,0.10697364351314977,0.09128496086768437,0.4168307241293874,0.015769249671558502,0.08108592309396055,0.19568538174730654
0.10403261140262135,0.11392244715829562,0.6059614511852989,0.10066429602837741,0.36687929589451357,0.06726729547648799,0.022855307515262158,0.29766800924424514,0.009787680117525739,0.07719830945819019,0.05767980626539771
0.061134113710112827,0.09144670670654667,0.285785181898102,0.14094004942427074,0.19884531862964008,0.0980924306750357,0.28844772266914703,0.007232490809058955,0.0599010355017348,0.13365517980081396,0.07288577249029878
